postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
GL34YW,GL3 4YW,GL,160,183.3,330,,,110,183.3,330,30,31.7,50,,,22.5,31.7,50,0,0,0,0,4,2,6,629,443,,,642,629,603
GL34YX,GL3 4YX,GL,160,217.9,1000,5.8,,137.4,302.7,550.7,21,24,115,0.7,,22.4,33.3,49.7,0,2,4,0,9,6,15,504,392,388,,342,383,443
GL34ZA,GL3 4ZA,GL,160,221.2,1000,4,,141.2,245.3,516.2,30,30.2,115,0.5,,25.5,33.6,54.6,0,1,1,0,13,5,18,523,455,102,,434,541,819
GL34ZB,GL3 4ZB,GL,55,116.7,1000,5.4,,70,186.3,1000,10,16.1,115,0.8,,12.9,25.6,115,0,1,4,0,7,1,8,329,289,134,,503,451,91
GL34ZD,GL3 4ZD,GL,160,176.3,330,,,125,176.3,330,30,30,50,,,23.3,30,50,0,0,0,0,6,2,8,503,502,,,529,503,427
GL34ZE,GL3 4ZE,GL,67.5,100.8,550,6.3,16,96.4,119.5,385,12,18,75,0.9,4,18.4,21.4,56.3,0,1,8,1,46,4,50,430,390,159,690,452,465,611
GL40AA,GL4 0AA,GL,107,185.7,593,,,117.8,185.7,593,20,19,39,,,15.7,19,39,0,0,0,0,6,1,7,594,456,,,594,509,0
GL40AB,GL4 0AB,GL,107,123.3,331,3,,119.8,127.9,331,19.5,15.9,36,1,,15.8,16.5,36,0,1,0,0,25,1,26,301,121,15,,306,300,164
GL40AD,GL4 0AD,GL,86.3,147.8,593,3,,81.7,155.4,548.7,10,16,39,1,,12.8,16.8,38,0,1,0,0,16,3,19,245,183,108,,251,227,96
GL40AE,GL4 0AE,GL,107,122.6,331,2,29,104.2,139.1,331,10,13.7,36,1,4,11.6,15.4,36,0,1,0,1,11,2,13,404,144,52,2279,223,255,432
GL40AG,GL4 0AG,GL,40,128.1,593,,27,91.4,132.3,418.3,9.2,14.4,39,,9,11.4,14.6,37,0,0,0,1,21,3,24,360,331,,34,372,359,270
GL40AH,GL4 0AH,GL,107,153.8,593,4,22,117.7,187.1,418.3,10,15,39,1,5,12.3,18,37,0,2,0,1,10,3,13,320,153,13,13,266,341,594
GL40AJ,GL4 0AJ,GL,331,258.6,593,,28,34,297.2,428.8,36,23.7,39,,6,6.5,26.7,36.8,0,0,0,1,2,4,6,243,228,,175,329,254,217
GL40AL,GL4 0AL,GL,107,191.9,593,4,,95.7,203.6,527.5,20,20.3,39,1,,15.9,21.5,38.3,0,1,0,0,12,4,16,243,156,15,,232,196,89
GL40AP,GL4 0AP,GL,107,127.8,593,,,101,127.8,462,10,14,39,,,12.2,14,37.5,0,0,0,0,25,2,27,420,269,,,410,389,124
