postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
S139WL,S13 9WL,S,71.6,116.3,593,8,,89.9,122.7,461.3,18.9,16.5,39,1,,15.6,17.5,37,0,0,2,0,31,3,34,464,321,41,,466,476,580
S139WN,S13 9WN,S,80,135,331,,,86,135,331,20,21.1,36,,,17.5,21.2,36,0,0,0,0,4,1,5,766,701,,,638,766,1281
S139WP,S13 9WP,S,79,130,593,,19.3,102,145.1,418.3,19.5,18.5,39,,1.3,18.3,20.8,37,0,0,0,3,19,3,22,739,523,,423,742,715,541
S139WQ,S13 9WQ,S,73.3,107.4,593,,19,87.5,111.6,593,18.8,17.8,39,,1,17.6,18.6,39,0,0,0,1,20,1,21,602,345,,272,588,560,0
S139WR,S13 9WR,S,63,97,460,,17.2,99.8,125.5,460,16.5,13.9,36,,2.2,16.7,18.1,36,0,0,0,5,13,1,14,486,334,,186,625,594,179
S139WS,S13 9WS,S,57.9,97.3,331,,23.7,96.5,109.6,331,12.4,14.4,36,,6.7,14.5,15.7,36,0,0,0,3,17,1,18,559,420,,1072,428,442,685
S139WT,S13 9WT,S,41.9,95.7,593,,14,58,102.5,593,10,12.5,39,,1,11.1,13.4,39,0,0,0,2,22,2,24,416,251,,405,417,382,0
S139WU,S13 9WU,S,78.1,108,331,5,16,92.2,132,331,10,14.9,36,0,1,14.9,18.4,36,0,1,0,2,10,2,12,437,210,14,97,300,493,1457
S139WW,S13 9WW,S,90.5,96.5,205,,15,112.8,112.8,,14.8,13.6,21,,1,16.2,16.2,,0,0,0,1,5,0,5,81,76,,59,85,85,
S139WX,S13 9WX,S,107,143.3,460,,17.8,106.8,166.1,386.3,17.9,16.8,36,,1.7,15.2,19.6,36,0,0,0,6,26,7,33,448,323,,191,492,468,378
S139XA,S13 9XA,S,72.4,81,159.91,,,81,81,,14.8,15.8,30.04,,,15.8,15.8,,0,0,0,0,10,0,10,740,604,,,740,740,
S139XB,S13 9XB,S,56,78.7,205,8,,92.8,92.8,,13.2,14.3,21,8,,15.4,15.4,,0,0,1,0,5,0,5,402,148,80,,467,467,
S139XD,S13 9XD,S,59.7,82.1,331,,15.3,83.7,104.3,331,10,12.2,36,,1.3,14.1,15.9,36,0,0,0,4,11,1,12,286,153,,98,346,349,382
S139XE,S13 9XE,S,78.1,96.3,205,7,19,114.8,114.8,,19.5,15.3,30,6,1,17.9,17.9,,0,0,1,1,9,0,9,419,196,42,35,457,457,
S139XG,S13 9XG,S,62.2,110.6,593,,17,77.3,116.2,505.7,13.6,16.4,39,,1,15.3,17.3,38,0,0,0,2,30,3,33,456,392,,110,452,435,266
S139XP,S13 9XP,S,78,104.2,331,,16,99.6,118.9,331,19.3,16.5,36,,7,16.5,18.1,36,0,0,0,2,11,1,12,230,87,,119,219,248,570
S139XQ,S13 9XQ,S,80.9,102,331,5,,91,109.4,331,10,13,36,1,,12.1,13.9,36,0,0,2,0,24,2,26,294,154,6,,216,305,1370
S139XR,S13 9XR,S,107,141,593,,12.4,123.8,186.9,418.3,19,16.6,39,,2.4,17.5,21.6,37,0,0,0,5,11,3,14,361,265,,121,366,370,382
S139XS,S13 9XS,S,69.4,114.7,331,,12.5,104.4,123.2,330.5,19.5,18.5,36,,3,18.6,19.8,33,0,0,0,2,22,2,24,501,579,,129,494,512,701
S139XT,S13 9XT,S,79.9,88.9,205,,10,95.5,95.5,,10,13.4,21,,1,14.5,14.5,,0,0,0,1,12,0,12,455,378,,9,454,454,
S139XU,S13 9XU,S,107,141.7,593,,13,107.1,146.5,461.3,19.5,18.8,39,,1,17.2,19.4,37,0,0,0,1,24,3,27,644,658,,46,563,619,1067
