postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DT40UF,DT4 0UF,DT,51.3,46.7,79.67,,18,64,64,,10.2,10.4,20,,1,16,16,,0,0,0,3,5,0,5,348,305,,424,303,303,
DT40UG,DT4 0UG,DT,72.4,66.5,78.11,,20,71.7,71.7,,19.4,16.3,19.53,,1,18,18,,0,0,0,1,9,0,9,361,321,,6,401,401,
DT40UH,DT4 0UH,DT,76.8,65.1,79.98,,21,75.2,75.2,,19.3,14.8,20,,1.3,17.9,17.9,,0,0,0,3,13,0,13,362,197,,614,304,304,
DT40UQ,DT4 0UQ,DT,39.9,42.7,79.77,,16.7,65,65,,10,9.3,20,,1.2,16.3,16.3,,0,0,0,6,7,0,7,105,72,,103,106,106,
DT47AA,DT4 7AA,DT,54.8,52,79.91,7.7,19.3,64.5,64.5,,10,12.3,20,0.7,1,16,16,,0,0,3,4,21,0,21,300,30,18,65,371,371,
DT47AG,DT4 7AG,DT,55.2,47.5,78.12,6.7,,61,61,,19,13.2,20,0.7,,17.3,17.3,,0,2,5,0,21,0,21,261,125,341,,234,234,
DT47AP,DT4 7AP,DT,48.1,48.6,79.98,6.5,21.3,67.9,67.9,,14.1,11.7,20,0.5,2,17.7,17.7,,0,0,2,4,10,0,10,352,197,119,364,359,359,
DT47AR,DT4 7AR,DT,40,47.9,80,3,20.5,68.2,68.2,,10.2,10.9,20,1,1.9,17.2,17.2,,0,1,0,11,17,0,17,410,170,20,483,337,337,
DT47AT,DT4 7AT,DT,78.1,64.7,80,,19.7,73.7,73.7,,19.5,15.9,20,,1,18.9,18.9,,0,0,0,3,15,0,15,378,317,,39,446,446,
DT47AU,DT4 7AU,DT,75,58.8,79.67,8,21,69.8,69.8,,17.3,13.6,20,0,1,16.8,16.8,,0,0,1,1,8,0,8,249,86,9,10,310,310,
DT47BG,DT4 7BG,DT,39.8,42.3,79.67,8,14.5,57.3,57.3,,10,9,20,1,1,13.2,13.2,,0,0,1,2,6,0,6,93,53,53,15,126,126,
DT47BH,DT4 7BH,DT,72.7,57.7,80,8,21.5,67.8,67.8,,18.5,14.7,20,1,3.5,17.7,17.7,,0,0,1,2,12,0,12,589,424,0,886,540,540,
DT47BJ,DT4 7BJ,DT,77.4,66.6,80,,17,71.1,71.1,,20,16.7,20,,1,18.1,18.1,,0,0,0,1,11,0,11,358,220,,8,390,390,
DT47BX,DT4 7BX,DT,54.8,52.6,79.76,,17.8,60,60,,10,12.9,20,,1,15.5,15.5,,0,0,0,4,19,0,19,571,353,,312,596,596,
DT47DA,DT4 7DA,DT,72.3,63.4,79.91,,23,67.4,67.4,,18.8,14.4,19.98,,1,15.7,15.7,,0,0,0,1,10,0,10,516,422,,207,547,547,
DT47DB,DT4 7DB,DT,78.1,78.3,79.67,,,78.3,78.3,,19.5,19.7,20,,,19.7,19.7,,0,0,0,0,7,0,7,829,484,,,829,829,
DT47DD,DT4 7DD,DT,72.1,59.6,80,,17,64.9,64.9,,19.5,14.5,20,,1,16.1,16.1,,0,0,0,1,8,0,8,485,183,,28,542,542,
DT47DE,DT4 7DE,DT,76.3,52.6,79.91,6,20,71.2,71.2,,20,12.8,20,4,1,18.2,18.2,,0,0,1,2,6,0,6,215,126,68,120,272,272,
