postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
SS43QF,SS4 3QF,SS,40.6,42.8,79.66,7.5,22.8,58.8,58.8,,7.6,8.1,18.84,1,3.5,11.6,11.6,,0,0,2,6,12,0,12,504,428,42,588,497,497,
SS43QH,SS4 3QH,SS,72.3,60.6,79.67,8,26,68.5,68.5,,14.5,13.6,20,1,10,15.1,15.1,,0,0,1,1,11,0,11,760,481,46,0,825,825,
SS43QJ,SS4 3QJ,SS,58.6,54.2,79.67,8,,58.9,58.9,,16.3,13.8,20,1,,15.2,15.2,,0,0,1,0,10,0,10,609,345,47,,665,665,
SS43QL,SS4 3QL,SS,78.1,76.7,79.67,,,76.7,76.7,,19.5,19.1,20,,,19.1,19.1,,0,0,0,0,15,0,15,461,368,,,461,461,
SS43QN,SS4 3QN,SS,58.5,61.8,79.67,,,61.8,61.8,,11.7,12.9,19.53,,,12.9,12.9,,0,0,0,0,9,0,9,932,861,,,932,932,
SS43QQ,SS4 3QQ,SS,43,66.1,330,,19.4,63.4,85.6,330,10,13,50,,2,14.6,17.6,50,0,0,0,5,11,1,12,455,416,,290,537,523,373
SS43QS,SS4 3QS,SS,38.5,36.5,54.78,3,26.5,41.3,41.3,,8.5,8.2,10,1,8.3,8.6,8.6,,0,1,0,4,15,0,15,530,220,57,173,656,656,
SS43QT,SS4 3QT,SS,39.1,38.9,59.16,,23.6,44.8,44.8,,7.8,7.4,10,,5.4,8.2,8.2,,0,0,0,5,13,0,13,496,312,,284,578,578,
SS43QZ,SS4 3QZ,SS,39.1,35.2,55,,21,44.7,44.7,,8.1,7.5,10,,5,9,9,,0,0,0,2,3,0,3,528,451,,465,569,569,
SS43RA,SS4 3RA,SS,76.3,77.7,79.67,,,77.6,77.6,,20,19.2,20,,,19.2,19.2,,0,0,0,0,5,0,5,445,341,,,445,445,
SS43RD,SS4 3RD,SS,80,112.6,330,10,13,120,158.2,330,20,20.3,50,1,0.8,24.4,29.1,50,0,0,1,4,9,2,11,621,460,98,327,826,775,550
SS43RG,SS4 3RG,SS,80,69.6,160,8,20,106.7,106.7,,20,14.3,30,0,1,23.3,23.3,,0,0,1,1,3,0,3,526,487,1045,85,324,324,
SS43RP,SS4 3RP,SS,21.3,21.2,33.71,,19.8,34,34,,5.1,4.1,5.91,,3.9,6,6,,0,0,0,9,1,0,1,148,95,,150,131,131,
SS43RR,SS4 3RR,SS,80,134.7,1000,1.8,,95,190,665,20,21.6,115,0.6,,20,30.4,82.5,2,3,0,0,10,2,12,235,151,19,,236,306,656
SS43RT,SS4 3RT,SS,55,74.7,160,9,,107.5,107.5,,10,13.8,30,1.5,,20,20,,0,0,2,0,4,0,4,151,74,37,,208,208,
SS43RY,SS4 3RY,SS,80,154.9,1000,6.4,12,117.5,262.3,552,20,23.7,115,1,1,24,40.3,73,0,2,5,4,10,5,15,404,369,115,434,516,531,561
SS43RZ,SS4 3RZ,SS,34.2,142.8,1000,6,27.5,84.2,215,1000,8.6,21.2,115,1,7.5,17,31,115,0,1,1,2,6,1,7,508,170,97,112,812,738,295
SS43TA,SS4 3TA,SS,33.3,54.4,160,,20.5,77,77,,5.8,9.9,30,,4,14,14,,0,0,0,2,3,0,3,404,219,,608,268,268,
SS43TB,SS4 3TB,SS,52.6,55.4,158.56,4,24.8,58.8,58.8,,10,12.5,25.73,0,6.8,13.1,13.1,,0,1,0,4,51,0,51,596,499,85,702,597,597,
SS43TH,SS4 3TH,SS,34.5,34.3,52.46,,25.9,37.8,37.8,,7.1,7,11.63,,6.3,7.2,7.2,,0,0,0,12,29,0,29,609,480,,591,595,595,
SS54AD,SS5 4AD,SS,69.8,58.3,79.67,,19.5,68.6,68.6,,18.5,12.8,20,,1,16,16,,0,0,0,4,15,0,15,151,101,,48,168,168,
SS54AS,SS5 4AS,SS,40.7,36.3,78.12,8,15.3,51.5,51.5,,6,6,19.53,1,1,9.3,9.3,,0,0,1,3,6,0,6,790,292,7,948,842,842,
SS54AT,SS5 4AT,SS,54.8,53.7,80,,22.3,64.3,64.3,,11,12.1,20,,1.3,15.8,15.8,,0,0,0,4,12,0,12,42,26,,69,33,33,
